case_id,split,validation_status,query,expected_answer,query_profile,marketing_domain,analysis_task,business_objective,funnel_stage,metric_family,scope_type,temporal_granularity,difficulty,evidence_type,answer_mode,language_style,risk_types,campaign_ref
structured.c0044.wow-clicks,tune,auto_validated,[리프] 프리미엄 플랜 | 리타게팅 전환 | 2025-04 | C0044의 YouTube 클릭 수을 첫째 주와 둘째 주로 비교해줘,"첫째 주 3679, 둘째 주 4010로 변화율은 9.00%입니다.",structured_exact,traffic_engagement,period_comparison,retargeting,consideration,traffic_engagement,campaign_platform_period,comparative_periods,l3_aggregation_or_comparison,pg_metric,comparison,professional_ko,none,C0044
structured.c0045.cvr,tune,auto_validated,[리프] 구독 서비스 | 브랜드 인지도 | 2025-04 | C0045의 2025-07-01 Meta Ads CVR 값은 얼마야?,CVR: 0.03418803 (3.4188%),structured_exact,conversion_acquisition,metric_lookup,awareness,conversion,conversion_efficiency,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0045
structured.c0045.platform-spend,tune,auto_validated,[리프] 구독 서비스 | 브랜드 인지도 | 2025-04 | C0045의 첫 7일 광고비을 Google Ads와 Meta Ads로 비교해줘,"Google Ads 1094739.44, Meta Ads 1137699.21로 Meta Ads가 더 높습니다.",structured_exact,budget_delivery,platform_comparison,awareness,cross_funnel,spend_cost,cross_platform_period,week,l3_aggregation_or_comparison,pg_metric,comparison,ko_en_mixed,none,C0045
structured.c0045.wow-spend,tune,auto_validated,[리프] 구독 서비스 | 브랜드 인지도 | 2025-04 | C0045의 YouTube 광고비을 첫째 주와 둘째 주로 비교해줘,"첫째 주 1097910.18, 둘째 주 1123329.18로 변화율은 2.32%입니다.",structured_exact,budget_delivery,period_comparison,awareness,cross_funnel,spend_cost,campaign_platform_period,comparative_periods,l3_aggregation_or_comparison,pg_metric,comparison,professional_ko,none,C0045
structured.c0046.impressions,tune,auto_validated,[데일리픽] 웰컴 키트 | 앱 설치 성장 | 2025-05 | C0046의 2025-06-21 Google Ads 노출 수 값은 얼마야?,노출 수: 22149건,structured_exact,delivery_awareness,metric_lookup,app_growth,awareness,delivery_reach,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0046
structured.c0046.wow-impressions,tune,auto_validated,[데일리픽] 웰컴 키트 | 앱 설치 성장 | 2025-05 | C0046의 Google Ads 노출 수을 첫째 주와 둘째 주로 비교해줘,"첫째 주 256740, 둘째 주 199090로 변화율은 -22.45%입니다.",structured_exact,delivery_awareness,period_comparison,app_growth,awareness,delivery_reach,campaign_platform_period,comparative_periods,l3_aggregation_or_comparison,pg_metric,comparison,professional_ko,none,C0046
structured.c0047.clicks,validation,auto_validated,[데일리픽] 모바일 앱 | 리드 생성 | 2025-05 | C0047의 2025-06-21 Meta Ads 클릭 수 값은 얼마야?,클릭 수: 985건,structured_exact,traffic_engagement,metric_lookup,lead_generation,consideration,traffic_engagement,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0047
structured.c0047.wow-clicks,validation,auto_validated,[데일리픽] 모바일 앱 | 리드 생성 | 2025-05 | C0047의 Meta Ads 클릭 수을 첫째 주와 둘째 주로 비교해줘,"첫째 주 8260, 둘째 주 8188로 변화율은 -0.87%입니다.",structured_exact,traffic_engagement,period_comparison,lead_generation,consideration,traffic_engagement,campaign_platform_period,comparative_periods,l3_aggregation_or_comparison,pg_metric,comparison,professional_ko,none,C0047
structured.c0048.spend,validation,auto_validated,[데일리픽] 체험 패키지 | 재구매 활성화 | 2025-06 | C0048의 2025-06-09 Meta Ads 광고비 값은 얼마야?,광고비: 181873.14 KRW,structured_exact,budget_delivery,metric_lookup,retention,cross_funnel,spend_cost,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0048
structured.c0048.tracking-gap,validation,needs_review,C0048 캠패인 전환추적 누락된날짜 찾아줘,"전환 추적 누락 날짜는 2025-07-19, 2025-07-20, 2025-07-21입니다.",structured_exact,measurement_quality,anomaly_detection,retention,cross_funnel,data_quality,campaign_period,comparative_periods,l3_aggregation_or_comparison,pg_observation,data_quality_alert,noisy_ko,tracking_gap,C0048
structured.c0048.wow-spend,validation,auto_validated,[데일리픽] 체험 패키지 | 재구매 활성화 | 2025-06 | C0048의 YouTube 광고비을 첫째 주와 둘째 주로 비교해줘,"첫째 주 1130253.31, 둘째 주 1132010.56로 변화율은 0.16%입니다.",structured_exact,budget_delivery,period_comparison,retention,cross_funnel,spend_cost,campaign_platform_period,comparative_periods,l3_aggregation_or_comparison,pg_metric,comparison,professional_ko,none,C0048
structured.c0049.conversions,holdout,auto_validated,[브리즈] 신제품 | 신규 고객 확보 | 2025-01 | C0049의 2025-01-07 Google Ads 전환 수 값은 얼마야?,전환 수: 533건,structured_exact,conversion_acquisition,metric_lookup,acquisition,conversion,conversion_efficiency,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0049
structured.c0049.wow-impressions,holdout,auto_validated,[브리즈] 신제품 | 신규 고객 확보 | 2025-01 | C0049의 Google Ads 노출 수을 첫째 주와 둘째 주로 비교해줘,"첫째 주 985758, 둘째 주 1020092로 변화율은 3.48%입니다.",structured_exact,delivery_awareness,period_comparison,acquisition,awareness,delivery_reach,campaign_platform_period,comparative_periods,l3_aggregation_or_comparison,pg_metric,comparison,professional_ko,none,C0049
structured.c0050.conversion_value,holdout,auto_validated,[브리즈] 여름 컬렉션 | 리타게팅 전환 | 2025-01 | C0050의 2025-03-12 YouTube 전환 가치 값은 얼마야?,전환 가치: 2854903.89 KRW,structured_exact,revenue_profitability,metric_lookup,retargeting,conversion,value_return,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0050
structured.c0050.wow-clicks,holdout,auto_validated,[브리즈] 여름 컬렉션 | 리타게팅 전환 | 2025-01 | C0050의 YouTube 클릭 수을 첫째 주와 둘째 주로 비교해줘,"첫째 주 9825, 둘째 주 9961로 변화율은 1.38%입니다.",structured_exact,traffic_engagement,period_comparison,retargeting,consideration,traffic_engagement,campaign_platform_period,comparative_periods,l3_aggregation_or_comparison,pg_metric,comparison,professional_ko,none,C0050
structured.c0051.ctr,tune,auto_validated,[브리즈] 온라인 클래스 | 브랜드 인지도 | 2025-01 | C0051의 2025-02-11 Meta Ads CTR 값은 얼마야?,CTR: 0.01431691 (1.4317%),structured_exact,traffic_engagement,metric_lookup,awareness,consideration,traffic_engagement,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0051
structured.c0051.wow-spend,tune,auto_validated,[브리즈] 온라인 클래스 | 브랜드 인지도 | 2025-01 | C0051의 YouTube 광고비을 첫째 주와 둘째 주로 비교해줘,"첫째 주 3347570.19, 둘째 주 3565761.39로 변화율은 6.52%입니다.",structured_exact,budget_delivery,period_comparison,awareness,cross_funnel,spend_cost,campaign_platform_period,comparative_periods,l3_aggregation_or_comparison,pg_metric,comparison,professional_ko,none,C0051
structured.c0052.roas,tune,auto_validated,[스튜디오온] 프리미엄 플랜 | 앱 설치 성장 | 2025-02 | C0052의 2025-04-10 Google Ads ROAS 값은 얼마야?,ROAS: 21.76540457배,structured_exact,revenue_profitability,metric_lookup,app_growth,conversion,value_return,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0052
structured.c0052.wow-impressions,tune,auto_validated,[스튜디오온] 프리미엄 플랜 | 앱 설치 성장 | 2025-02 | C0052의 Google Ads 노출 수을 첫째 주와 둘째 주로 비교해줘,"첫째 주 628770, 둘째 주 653531로 변화율은 3.94%입니다.",structured_exact,delivery_awareness,period_comparison,app_growth,awareness,delivery_reach,campaign_platform_period,comparative_periods,l3_aggregation_or_comparison,pg_metric,comparison,professional_ko,none,C0052
structured.c0053.cpa,tune,auto_validated,[스튜디오온] 구독 서비스 | 리드 생성 | 2025-02 | C0053의 2025-05-19 Meta Ads CPA 값은 얼마야?,CPA: 18799.90 KRW,structured_exact,conversion_acquisition,metric_lookup,lead_generation,conversion,conversion_efficiency,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0053
structured.c0053.wow-clicks,tune,auto_validated,[스튜디오온] 구독 서비스 | 리드 생성 | 2025-02 | C0053의 Meta Ads 클릭 수을 첫째 주와 둘째 주로 비교해줘,"첫째 주 16752, 둘째 주 11495로 변화율은 -31.38%입니다.",structured_exact,traffic_engagement,period_comparison,lead_generation,consideration,traffic_engagement,campaign_platform_period,comparative_periods,l3_aggregation_or_comparison,pg_metric,comparison,professional_ko,none,C0053
structured.c0054.cvr,tune,auto_validated,[스튜디오온] 웰컴 키트 | 재구매 활성화 | 2025-03 | C0054의 2025-04-11 Meta Ads CVR 값은 얼마야?,CVR: 0.03100775 (3.1008%),structured_exact,conversion_acquisition,metric_lookup,retention,conversion,conversion_efficiency,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0054
structured.c0054.wow-spend,tune,auto_validated,[스튜디오온] 웰컴 키트 | 재구매 활성화 | 2025-03 | C0054의 YouTube 광고비을 첫째 주와 둘째 주로 비교해줘,"첫째 주 1104322.27, 둘째 주 1155848.99로 변화율은 4.67%입니다.",structured_exact,budget_delivery,period_comparison,retention,cross_funnel,spend_cost,campaign_platform_period,comparative_periods,l3_aggregation_or_comparison,pg_metric,comparison,professional_ko,none,C0054
structured.c0055.impressions,tune,auto_validated,[플로우] 모바일 앱 | 신규 고객 확보 | 2025-03 | C0055의 2025-05-16 Google Ads 노출 수 값은 얼마야?,노출 수: 32596건,structured_exact,delivery_awareness,metric_lookup,acquisition,awareness,delivery_reach,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0055
structured.c0055.tracking-gap,tune,needs_review,C0055 캠패인 전환추적 누락된날짜 찾아줘,"전환 추적 누락 날짜는 2025-05-10, 2025-05-11, 2025-05-12입니다.",structured_exact,measurement_quality,anomaly_detection,acquisition,cross_funnel,data_quality,campaign_period,comparative_periods,l3_aggregation_or_comparison,pg_observation,data_quality_alert,noisy_ko,tracking_gap,C0055
structured.c0055.wow-impressions,tune,auto_validated,[플로우] 모바일 앱 | 신규 고객 확보 | 2025-03 | C0055의 Google Ads 노출 수을 첫째 주와 둘째 주로 비교해줘,"첫째 주 212125, 둘째 주 216336로 변화율은 1.99%입니다.",structured_exact,delivery_awareness,period_comparison,acquisition,awareness,delivery_reach,campaign_platform_period,comparative_periods,l3_aggregation_or_comparison,pg_metric,comparison,professional_ko,none,C0055
structured.c0056.clicks,tune,auto_validated,[플로우] 체험 패키지 | 리타게팅 전환 | 2025-04 | C0056의 2025-04-26 YouTube 클릭 수 값은 얼마야?,클릭 수: 319건,structured_exact,traffic_engagement,metric_lookup,retargeting,consideration,traffic_engagement,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0056
structured.c0056.wow-clicks,tune,auto_validated,[플로우] 체험 패키지 | 리타게팅 전환 | 2025-04 | C0056의 YouTube 클릭 수을 첫째 주와 둘째 주로 비교해줘,"첫째 주 2986, 둘째 주 2952로 변화율은 -1.14%입니다.",structured_exact,traffic_engagement,period_comparison,retargeting,consideration,traffic_engagement,campaign_platform_period,comparative_periods,l3_aggregation_or_comparison,pg_metric,comparison,professional_ko,none,C0056
structured.c0057.spend,validation,auto_validated,[플로우] 신제품 | 브랜드 인지도 | 2025-04 | C0057의 2025-06-09 Meta Ads 광고비 값은 얼마야?,광고비: 509058.00 KRW,structured_exact,budget_delivery,metric_lookup,awareness,cross_funnel,spend_cost,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0057
structured.c0057.wow-spend,validation,auto_validated,[플로우] 신제품 | 브랜드 인지도 | 2025-04 | C0057의 YouTube 광고비을 첫째 주와 둘째 주로 비교해줘,"첫째 주 3301780.99, 둘째 주 3337024.61로 변화율은 1.07%입니다.",structured_exact,budget_delivery,period_comparison,awareness,cross_funnel,spend_cost,campaign_platform_period,comparative_periods,l3_aggregation_or_comparison,pg_metric,comparison,professional_ko,none,C0057
structured.c0058.conversions,validation,auto_validated,[넥스트웨어] 여름 컬렉션 | 앱 설치 성장 | 2025-05 | C0058의 2025-07-15 Google Ads 전환 수 값은 얼마야?,전환 수: 323건,structured_exact,conversion_acquisition,metric_lookup,app_growth,conversion,conversion_efficiency,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0058
structured.c0058.wow-impressions,validation,auto_validated,[넥스트웨어] 여름 컬렉션 | 앱 설치 성장 | 2025-05 | C0058의 Google Ads 노출 수을 첫째 주와 둘째 주로 비교해줘,"첫째 주 442685, 둘째 주 498498로 변화율은 12.61%입니다.",structured_exact,delivery_awareness,period_comparison,app_growth,awareness,delivery_reach,campaign_platform_period,comparative_periods,l3_aggregation_or_comparison,pg_metric,comparison,professional_ko,none,C0058
structured.c0059.conversion_value,holdout,auto_validated,[넥스트웨어] 온라인 클래스 | 리드 생성 | 2025-05 | C0059의 2025-07-03 Meta Ads 전환 가치 값은 얼마야?,전환 가치: 11617161.52 KRW,structured_exact,revenue_profitability,metric_lookup,lead_generation,conversion,value_return,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0059
structured.c0059.wow-clicks,holdout,auto_validated,[넥스트웨어] 온라인 클래스 | 리드 생성 | 2025-05 | C0059의 Meta Ads 클릭 수을 첫째 주와 둘째 주로 비교해줘,"첫째 주 11732, 둘째 주 11445로 변화율은 -2.45%입니다.",structured_exact,traffic_engagement,period_comparison,lead_generation,consideration,traffic_engagement,campaign_platform_period,comparative_periods,l3_aggregation_or_comparison,pg_metric,comparison,professional_ko,none,C0059
structured.c0060.ctr,holdout,auto_validated,[넥스트웨어] 프리미엄 플랜 | 재구매 활성화 | 2025-06 | C0060의 2025-08-07 Meta Ads CTR 값은 얼마야?,CTR: 0.01292834 (1.2928%),structured_exact,traffic_engagement,metric_lookup,retention,consideration,traffic_engagement,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0060
structured.c0060.wow-spend,holdout,auto_validated,[넥스트웨어] 프리미엄 플랜 | 재구매 활성화 | 2025-06 | C0060의 YouTube 광고비을 첫째 주와 둘째 주로 비교해줘,"첫째 주 2557562.13, 둘째 주 1933419.81로 변화율은 -24.40%입니다.",structured_exact,budget_delivery,period_comparison,retention,cross_funnel,spend_cost,campaign_platform_period,comparative_periods,l3_aggregation_or_comparison,pg_metric,comparison,professional_ko,none,C0060
structured.c0061.roas,tune,auto_validated,[오로라] 구독 서비스 | 신규 고객 확보 | 2025-01 | C0061의 2025-01-31 Google Ads ROAS 값은 얼마야?,ROAS: 8.31043292배,structured_exact,revenue_profitability,metric_lookup,acquisition,conversion,value_return,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0061
structured.c0062.cpa,tune,auto_validated,[오로라] 웰컴 키트 | 리타게팅 전환 | 2025-01 | C0062의 2025-04-11 YouTube CPA 값은 얼마야?,CPA: 50591.70 KRW,structured_exact,conversion_acquisition,metric_lookup,retargeting,conversion,conversion_efficiency,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0062
structured.c0062.tracking-gap,tune,needs_review,C0062 캠패인 전환추적 누락된날짜 찾아줘,"전환 추적 누락 날짜는 2025-03-01, 2025-03-02, 2025-03-03입니다.",structured_exact,measurement_quality,anomaly_detection,retargeting,cross_funnel,data_quality,campaign_period,comparative_periods,l3_aggregation_or_comparison,pg_observation,data_quality_alert,noisy_ko,tracking_gap,C0062
structured.c0063.cvr,tune,auto_validated,[오로라] 모바일 앱 | 브랜드 인지도 | 2025-01 | C0063의 2025-04-20 Meta Ads CVR 값은 얼마야?,CVR: 0.03298611 (3.2986%),structured_exact,conversion_acquisition,metric_lookup,awareness,conversion,conversion_efficiency,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0063
structured.c0064.impressions,tune,auto_validated,[런치파일럿] 체험 패키지 | 앱 설치 성장 | 2025-02 | C0064의 2025-05-04 Google Ads 노출 수 값은 얼마야?,노출 수: 21571건,structured_exact,delivery_awareness,metric_lookup,app_growth,awareness,delivery_reach,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0064
structured.c0065.clicks,tune,auto_validated,[런치파일럿] 신제품 | 리드 생성 | 2025-02 | C0065의 2025-03-02 Meta Ads 클릭 수 값은 얼마야?,클릭 수: 553건,structured_exact,traffic_engagement,metric_lookup,lead_generation,consideration,traffic_engagement,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0065
structured.c0066.spend,tune,auto_validated,[런치파일럿] 여름 컬렉션 | 재구매 활성화 | 2025-03 | C0066의 2025-03-20 Meta Ads 광고비 값은 얼마야?,광고비: 674589.84 KRW,structured_exact,budget_delivery,metric_lookup,retention,cross_funnel,spend_cost,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0066
structured.c0067.conversions,validation,auto_validated,[모먼트] 온라인 클래스 | 신규 고객 확보 | 2025-03 | C0067의 2025-05-07 Google Ads 전환 수 값은 얼마야?,전환 수: 218건,structured_exact,conversion_acquisition,metric_lookup,acquisition,conversion,conversion_efficiency,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0067
structured.c0068.conversion_value,validation,auto_validated,[모먼트] 프리미엄 플랜 | 리타게팅 전환 | 2025-04 | C0068의 2025-05-08 YouTube 전환 가치 값은 얼마야?,전환 가치: 4360778.89 KRW,structured_exact,revenue_profitability,metric_lookup,retargeting,conversion,value_return,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0068
structured.c0069.ctr,holdout,auto_validated,[모먼트] 구독 서비스 | 브랜드 인지도 | 2025-04 | C0069의 2025-05-30 Meta Ads CTR 값은 얼마야?,CTR: 0.0147887 (1.4789%),structured_exact,traffic_engagement,metric_lookup,awareness,consideration,traffic_engagement,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0069
structured.c0069.tracking-gap,holdout,needs_review,C0069 캠패인 전환추적 누락된날짜 찾아줘,"전환 추적 누락 날짜는 2025-06-07, 2025-06-08, 2025-06-09입니다.",structured_exact,measurement_quality,anomaly_detection,awareness,cross_funnel,data_quality,campaign_period,comparative_periods,l3_aggregation_or_comparison,pg_observation,data_quality_alert,noisy_ko,tracking_gap,C0069
structured.c0070.roas,holdout,auto_validated,[그로우랩] 웰컴 키트 | 앱 설치 성장 | 2025-05 | C0070의 2025-05-10 Google Ads ROAS 값은 얼마야?,ROAS: 32.49483002배,structured_exact,revenue_profitability,metric_lookup,app_growth,conversion,value_return,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0070
structured.c0071.cpa,tune,auto_validated,[그로우랩] 모바일 앱 | 리드 생성 | 2025-05 | C0071의 2025-07-15 Meta Ads CPA 값은 얼마야?,CPA: 16680.19 KRW,structured_exact,conversion_acquisition,metric_lookup,lead_generation,conversion,conversion_efficiency,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0071
structured.c0072.cvr,tune,auto_validated,[그로우랩] 체험 패키지 | 재구매 활성화 | 2025-06 | C0072의 2025-07-16 Meta Ads CVR 값은 얼마야?,CVR: 0.03125 (3.1250%),structured_exact,conversion_acquisition,metric_lookup,retention,conversion,conversion_efficiency,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0072
structured.c0073.impressions,tune,auto_validated,[리프] 신제품 | 신규 고객 확보 | 2025-01 | C0073의 2025-02-24 Google Ads 노출 수 값은 얼마야?,노출 수: 61820건,structured_exact,delivery_awareness,metric_lookup,acquisition,awareness,delivery_reach,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0073
structured.c0074.clicks,tune,auto_validated,[리프] 여름 컬렉션 | 리타게팅 전환 | 2025-01 | C0074의 2025-04-05 YouTube 클릭 수 값은 얼마야?,클릭 수: 1450건,structured_exact,traffic_engagement,metric_lookup,retargeting,consideration,traffic_engagement,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0074
structured.c0075.spend,tune,auto_validated,[리프] 온라인 클래스 | 브랜드 인지도 | 2025-01 | C0075의 2025-03-29 Meta Ads 광고비 값은 얼마야?,광고비: 141364.36 KRW,structured_exact,budget_delivery,metric_lookup,awareness,cross_funnel,spend_cost,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0075
structured.c0076.conversions,tune,auto_validated,[데일리픽] 프리미엄 플랜 | 앱 설치 성장 | 2025-02 | C0076의 2025-04-13 Google Ads 전환 수 값은 얼마야?,전환 수: 635건,structured_exact,conversion_acquisition,metric_lookup,app_growth,conversion,conversion_efficiency,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0076
structured.c0076.tracking-gap,tune,needs_review,C0076 캠패인 전환추적 누락된날짜 찾아줘,"전환 추적 누락 날짜는 2025-03-29, 2025-03-30, 2025-03-31입니다.",structured_exact,measurement_quality,anomaly_detection,app_growth,cross_funnel,data_quality,campaign_period,comparative_periods,l3_aggregation_or_comparison,pg_observation,data_quality_alert,noisy_ko,tracking_gap,C0076
structured.c0077.conversion_value,validation,auto_validated,[데일리픽] 구독 서비스 | 리드 생성 | 2025-02 | C0077의 2025-03-14 Meta Ads 전환 가치 값은 얼마야?,전환 가치: 1604361.31 KRW,structured_exact,revenue_profitability,metric_lookup,lead_generation,conversion,value_return,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0077
structured.c0078.ctr,validation,auto_validated,[데일리픽] 웰컴 키트 | 재구매 활성화 | 2025-03 | C0078의 2025-05-27 Meta Ads CTR 값은 얼마야?,CTR: 0.0142345 (1.4235%),structured_exact,traffic_engagement,metric_lookup,retention,consideration,traffic_engagement,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0078
structured.c0079.roas,holdout,auto_validated,[브리즈] 모바일 앱 | 신규 고객 확보 | 2025-03 | C0079의 2025-05-31 Google Ads ROAS 값은 얼마야?,ROAS: 59.0884403배,structured_exact,revenue_profitability,metric_lookup,acquisition,conversion,value_return,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0079
structured.c0080.cpa,holdout,auto_validated,[브리즈] 체험 패키지 | 리타게팅 전환 | 2025-04 | C0080의 2025-05-20 YouTube CPA 값은 얼마야?,CPA: 33567.14 KRW,structured_exact,conversion_acquisition,metric_lookup,retargeting,conversion,conversion_efficiency,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0080
structured.c0081.cvr,tune,auto_validated,[브리즈] 신제품 | 브랜드 인지도 | 2025-04 | C0081의 2025-04-26 Meta Ads CVR 값은 얼마야?,CVR: 0.03892944 (3.8929%),structured_exact,conversion_acquisition,metric_lookup,awareness,conversion,conversion_efficiency,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0081
structured.c0082.impressions,tune,auto_validated,[스튜디오온] 여름 컬렉션 | 앱 설치 성장 | 2025-05 | C0082의 2025-06-03 Google Ads 노출 수 값은 얼마야?,노출 수: 127311건,structured_exact,delivery_awareness,metric_lookup,app_growth,awareness,delivery_reach,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0082
structured.c0083.clicks,tune,auto_validated,[스튜디오온] 온라인 클래스 | 리드 생성 | 2025-05 | C0083의 2025-05-22 Meta Ads 클릭 수 값은 얼마야?,클릭 수: 834건,structured_exact,traffic_engagement,metric_lookup,lead_generation,consideration,traffic_engagement,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0083
structured.c0083.tracking-gap,tune,needs_review,C0083 캠패인 전환추적 누락된날짜 찾아줘,"전환 추적 누락 날짜는 2025-07-05, 2025-07-06, 2025-07-07입니다.",structured_exact,measurement_quality,anomaly_detection,lead_generation,cross_funnel,data_quality,campaign_period,comparative_periods,l3_aggregation_or_comparison,pg_observation,data_quality_alert,noisy_ko,tracking_gap,C0083
structured.c0084.spend,tune,auto_validated,[스튜디오온] 프리미엄 플랜 | 재구매 활성화 | 2025-06 | C0084의 2025-06-24 Meta Ads 광고비 값은 얼마야?,광고비: 478722.54 KRW,structured_exact,budget_delivery,metric_lookup,retention,cross_funnel,spend_cost,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0084
structured.c0085.conversions,tune,auto_validated,[플로우] 구독 서비스 | 신규 고객 확보 | 2025-01 | C0085의 2025-03-20 Google Ads 전환 수 값은 얼마야?,전환 수: 328건,structured_exact,conversion_acquisition,metric_lookup,acquisition,conversion,conversion_efficiency,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0085
structured.c0086.conversion_value,tune,auto_validated,[플로우] 웰컴 키트 | 리타게팅 전환 | 2025-01 | C0086의 2025-01-17 YouTube 전환 가치 값은 얼마야?,전환 가치: 2124308.30 KRW,structured_exact,revenue_profitability,metric_lookup,retargeting,conversion,value_return,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0086
structured.c0087.ctr,validation,auto_validated,[플로우] 모바일 앱 | 브랜드 인지도 | 2025-01 | C0087의 2025-03-07 Meta Ads CTR 값은 얼마야?,CTR: 0.01414367 (1.4144%),structured_exact,traffic_engagement,metric_lookup,awareness,consideration,traffic_engagement,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0087
structured.c0088.roas,validation,auto_validated,[넥스트웨어] 체험 패키지 | 앱 설치 성장 | 2025-02 | C0088의 2025-03-23 Google Ads ROAS 값은 얼마야?,ROAS: 20.73437239배,structured_exact,revenue_profitability,metric_lookup,app_growth,conversion,value_return,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0088
structured.c0089.cpa,holdout,auto_validated,[넥스트웨어] 신제품 | 리드 생성 | 2025-02 | C0089의 2025-03-26 Meta Ads CPA 값은 얼마야?,CPA: 20968.49 KRW,structured_exact,conversion_acquisition,metric_lookup,lead_generation,conversion,conversion_efficiency,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0089
structured.c0090.cvr,holdout,auto_validated,[넥스트웨어] 여름 컬렉션 | 재구매 활성화 | 2025-03 | C0090의 2025-05-23 Meta Ads CVR 값은 얼마야?,CVR: 0.03285594 (3.2856%),structured_exact,conversion_acquisition,metric_lookup,retention,conversion,conversion_efficiency,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0090
structured.c0090.tracking-gap,holdout,needs_review,C0090 캠패인 전환추적 누락된날짜 찾아줘,"전환 추적 누락 날짜는 2025-04-26, 2025-04-27, 2025-04-28입니다.",structured_exact,measurement_quality,anomaly_detection,retention,cross_funnel,data_quality,campaign_period,comparative_periods,l3_aggregation_or_comparison,pg_observation,data_quality_alert,noisy_ko,tracking_gap,C0090
